order_id,product_id,category,customer_id,order_time,quantity,gross_item_revenue,item_cost,share_of_order_subtotal,allocated_discount,allocated_net_revenue,net_item_profit,net_item_margin
121,132,Electronics,17992,2025-01-09 11:20:41,1,78.50,40.24,0.162277,0.00000000,78.50000000,38.26000000,0.487388535032
122,258,Home & Kitchen,12438,2021-08-25 02:21:44,1,169.54,85.09,1.000000,0.00000000,169.54000000,84.45000000,0.498112539814
123,982,Books,3813,2022-09-11 20:03:18,3,47.58,35.16,1.000000,0.00000000,47.58000000,12.42000000,0.261034047919
124,930,Books,11445,2025-07-31 00:11:40,1,19.35,13.10,1.000000,0.00000000,19.35000000,6.25000000,0.322997416021
125,671,Sports,4417,2022-05-08 02:05:14,1,13.71,7.76,1.000000,0.00000000,13.71000000,5.95000000,0.433989788476
126,763,Fashion,11586,2020-12-10 01:03:45,1,39.42,24.95,1.000000,7.88000000,31.54000000,6.59000000,0.208941027267
127,1186,Toys,12646,2024-10-17 18:31:30,1,11.74,6.06,1.000000,0.00000000,11.74000000,5.68000000,0.483816013629
128,931,Books,5044,2020-08-08 17:56:53,1,49.97,25.97,0.412158,0.00000000,49.97000000,24.00000000,0.480288172904
128,1068,Toys,5044,2020-08-08 17:56:53,1,71.27,56.17,0.587842,0.00000000,71.27000000,15.10000000,0.211870352182
129,424,Beauty,3043,2020-01-26 00:52:55,1,13.65,10.57,0.114026,0.00000000,13.65000000,3.08000000,0.225641025641
129,451,Beauty,3043,2020-01-26 00:52:55,1,31.93,17.30,0.266728,0.00000000,31.93000000,14.63000000,0.458189790166
129,506,Beauty,3043,2020-01-26 00:52:55,1,74.13,43.93,0.619247,0.00000000,74.13000000,30.20000000,0.407392418724
130,1104,Toys,13517,2023-01-01 21:58:41,1,66.01,49.87,1.000000,3.30000000,62.71000000,12.84000000,0.204752033169
131,1051,Toys,10258,2022-05-16 11:26:04,3,33.09,24.33,1.000000,3.31000000,29.78000000,5.45000000,0.183008730692
132,1196,Toys,12606,2021-01-24 22:28:45,1,21.83,13.44,1.000000,3.27000000,18.56000000,5.12000000,0.275862068966
133,335,Home & Kitchen,12806,2025-05-07 05:04:16,1,24.77,12.57,0.261039,3.71458636,21.05541364,8.48541364,0.403003891782
133,782,Fashion,12806,2025-05-07 05:04:16,1,54.13,34.23,0.570450,8.11750343,46.01249657,11.78249657,0.256071664185
133,1047,Toys,12806,2025-05-07 05:04:16,1,15.99,11.97,0.168511,2.39791021,13.59208979,1.62208979,0.119340720600
134,564,Sports,528,2024-02-19 00:59:56,1,107.54,58.29,1.000000,5.38000000,102.16000000,43.87000000,0.429424432263
135,219,Home & Kitchen,12124,2023-12-13 16:53:59,4,144.60,75.68,0.577753,7.22768899,137.37231101,61.69231101,0.449088397483
135,556,Sports,12124,2023-12-13 16:53:59,1,105.68,58.16,0.422247,5.28231101,100.39768899,42.23768899,0.420703797218
136,1006,Books,12462,2024-12-26 10:15:21,1,44.80,34.67,1.000000,6.72000000,38.08000000,3.41000000,0.089548319328
137,404,Beauty,4119,2025-07-17 05:55:44,1,7.54,4.35,0.616517,0.00000000,7.54000000,3.19000000,0.423076923077
137,1017,Books,4119,2025-07-17 05:55:44,1,4.69,2.40,0.383483,0.00000000,4.69000000,2.29000000,0.488272921109
138,369,Beauty,9724,2025-06-02 08:09:03,1,7.41,4.28,0.264548,1.48147090,5.92852910,1.64852910,0.278067134730
138,1096,Toys,9724,2025-06-02 08:09:03,1,20.60,12.28,0.735452,4.11852910,16.48147090,4.20147090,0.254920869957
139,1070,Toys,12995,2024-07-11 00:21:02,1,20.02,15.00,1.000000,0.00000000,20.02000000,5.02000000,0.250749250749
140,511,Beauty,8089,2023-05-29 03:53:19,2,43.80,34.72,0.504376,0.00000000,43.80000000,9.08000000,0.207305936073
140,1120,Toys,8089,2023-05-29 03:53:19,1,43.04,33.12,0.495624,0.00000000,43.04000000,9.92000000,0.230483271375
141,219,Home & Kitchen,18709,2024-02-10 00:08:48,1,36.15,18.92,0.279799,0.00000000,36.15000000,17.23000000,0.476625172891
141,999,Books,18709,2024-02-10 00:08:48,1,49.06,30.29,0.379721,0.00000000,49.06000000,18.77000000,0.382592743579
141,1127,Toys,18709,2024-02-10 00:08:48,1,22.16,14.12,0.171517,0.00000000,22.16000000,8.04000000,0.362815884477
141,1196,Toys,18709,2024-02-10 00:08:48,1,21.83,13.44,0.168963,0.00000000,21.83000000,8.39000000,0.384333486028
142,775,Fashion,16959,2021-05-09 09:40:02,1,163.74,84.82,0.605212,32.74800000,130.99200000,46.17200000,0.352479540735
142,1097,Toys,16959,2021-05-09 09:40:02,1,14.02,8.10,0.051820,2.80400000,11.21600000,3.11600000,0.277817403709
142,1126,Toys,16959,2021-05-09 09:40:02,1,57.76,30.13,0.213491,11.55200000,46.20800000,16.07800000,0.347948407202
142,1174,Toys,16959,2021-05-09 09:40:02,1,35.03,25.80,0.129477,7.00600000,28.02400000,2.22400000,0.079360548102
143,1182,Toys,18702,2024-10-20 23:31:18,1,43.90,23.34,1.000000,0.00000000,43.90000000,20.56000000,0.468337129841
144,642,Sports,11051,2025-04-12 16:58:41,1,82.91,63.74,0.511065,12.43420021,70.47579979,6.73579979,0.095576067389
144,1181,Toys,11051,2025-04-12 16:58:41,4,79.32,58.88,0.488935,11.89579979,67.42420021,8.54420021,0.126723048748
145,1094,Toys,16624,2020-08-22 16:31:47,1,49.46,39.14,1.000000,4.95000000,44.51000000,5.37000000,0.120647045608
146,875,Books,13481,2022-09-14 08:03:49,1,45.43,34.58,1.000000,0.00000000,45.43000000,10.85000000,0.238828967643
147,349,Beauty,4269,2024-04-14 06:56:50,1,106.21,53.59,0.618327,0.00000000,106.21000000,52.62000000,0.495433574993
147,1088,Toys,4269,2024-04-14 06:56:50,1,65.56,46.09,0.381673,0.00000000,65.56000000,19.47000000,0.296979865772
148,497,Beauty,7579,2022-02-15 22:06:23,1,98.99,51.86,0.785386,0.00000000,98.99000000,47.13000000,0.476108697848
148,961,Books,7579,2022-02-15 22:06:23,1,27.05,20.22,0.214614,0.00000000,27.05000000,6.83000000,0.252495378928
149,857,Books,18382,2025-04-27 17:04:03,1,39.47,31.43,0.256983,0.00000000,39.47000000,8.04000000,0.203699011908
149,873,Books,18382,2025-04-27 17:04:03,4,114.12,64.08,0.743017,0.00000000,114.12000000,50.04000000,0.438485804416
150,994,Books,6720,2020-02-29 22:59:04,1,22.96,17.46,1.000000,1.15000000,21.81000000,4.35000000,0.199449793673
151,453,Beauty,17527,2023-01-11 17:34:29,1,61.51,39.95,0.045356,0.00000000,61.51000000,21.56000000,0.350512111852
151,503,Beauty,17527,2023-01-11 17:34:29,3,285.69,191.43,0.210659,0.00000000,285.69000000,94.26000000,0.329938044734
151,529,Sports,17527,2023-01-11 17:34:29,1,132.38,103.78,0.097613,0.00000000,132.38000000,28.60000000,0.216044719746
151,659,Sports,17527,2023-01-11 17:34:29,4,862.04,574.00,0.635643,0.00000000,862.04000000,288.04000000,0.334137627024
151,678,Sports,17527,2023-01-11 17:34:29,1,14.55,11.06,0.010729,0.00000000,14.55000000,3.49000000,0.239862542955
152,1005,Books,18494,2024-10-12 02:11:32,1,6.43,4.16,1.000000,0.00000000,6.43000000,2.27000000,0.353032659409
153,293,Home & Kitchen,17613,2021-03-06 07:55:08,1,115.20,58.41,1.000000,0.00000000,115.20000000,56.79000000,0.492968750000
154,869,Books,14066,2022-02-13 10:52:09,1,9.20,4.62,0.532716,0.45813550,8.74186450,4.12186450,0.471508623818
154,958,Books,14066,2022-02-13 10:52:09,1,8.07,5.40,0.467284,0.40186450,7.66813550,2.26813550,0.295787091921
155,1116,Toys,18763,2025-05-11 15:09:53,1,43.16,32.61,1.000000,0.00000000,43.16000000,10.55000000,0.244439295644
156,8,Electronics,653,2020-09-12 22:09:56,1,338.19,227.02,1.000000,67.64000000,270.55000000,43.53000000,0.160894474219
157,101,Electronics,4100,2023-04-30 11:55:49,1,67.97,51.58,0.204673,0.00000000,67.97000000,16.39000000,0.241135795204
157,142,Electronics,4100,2023-04-30 11:55:49,1,74.16,40.36,0.223313,0.00000000,74.16000000,33.80000000,0.455771305286
157,161,Electronics,4100,2023-04-30 11:55:49,1,189.96,97.92,0.572014,0.00000000,189.96000000,92.04000000,0.484523057486
158,217,Home & Kitchen,16856,2023-12-27 18:16:48,2,244.46,145.10,1.000000,12.22000000,232.24000000,87.14000000,0.375215294523
159,840,Fashion,17670,2023-09-15 15:39:44,1,147.52,98.16,1.000000,22.13000000,125.39000000,27.23000000,0.217162453146
160,937,Books,10448,2020-07-19 08:01:30,1,10.23,5.89,1.000000,0.00000000,10.23000000,4.34000000,0.424242424242
161,335,Home & Kitchen,13862,2020-05-30 05:50:18,1,24.77,12.57,1.000000,1.24000000,23.53000000,10.96000000,0.465788355291
162,176,Home & Kitchen,17505,2022-05-18 03:20:03,1,31.77,19.14,0.086435,4.76515426,27.00484574,7.86484574,0.291238313883
162,223,Home & Kitchen,17505,2022-05-18 03:20:03,1,123.63,75.64,0.336353,18.54315459,105.08684541,29.44684541,0.280214381687
162,296,Home & Kitchen,17505,2022-05-18 03:20:03,2,212.16,110.36,0.577212,31.82169115,180.33830885,69.97830885,0.388039065555
163,822,Fashion,13394,2022-02-07 12:26:41,1,119.20,71.54,1.000000,5.96000000,113.24000000,41.70000000,0.368244436595
164,31,Electronics,1827,2024-02-19 07:59:20,1,162.22,92.47,0.564872,0.00000000,162.22000000,69.75000000,0.429971643447
164,776,Fashion,1827,2024-02-19 07:59:20,1,124.96,73.62,0.435128,0.00000000,124.96000000,51.34000000,0.410851472471
165,942,Books,15569,2025-03-31 04:24:37,1,10.04,7.07,1.000000,2.01000000,8.03000000,0.96000000,0.119551681196
166,769,Fashion,9753,2025-04-14 05:12:01,1,9.69,7.62,0.158023,1.93736791,7.75263209,0.13263209,0.017108007766
166,783,Fashion,9753,2025-04-14 05:12:01,1,51.63,40.82,0.841977,10.32263209,41.30736791,0.48736791,0.011798570925
167,903,Books,3519,2024-09-24 01:27:35,1,8.66,5.60,1.000000,1.73000000,6.93000000,1.33000000,0.191919191919
168,268,Home & Kitchen,17264,2024-03-04 22:21:26,1,83.82,65.88,0.511878,8.37944061,75.44055939,9.56055939,0.126729699081
168,273,Home & Kitchen,17264,2024-03-04 22:21:26,1,31.72,21.36,0.193710,3.17103145,28.54896855,7.18896855,0.251811848733
168,336,Home & Kitchen,17264,2024-03-04 22:21:26,1,48.21,37.29,0.294412,4.81952794,43.39047206,6.10047206,0.140594738208
169,1079,Toys,17104,2020-10-20 09:10:57,1,42.51,30.07,1.000000,6.38000000,36.13000000,6.06000000,0.167727650152
170,890,Books,2631,2023-10-23 03:01:28,1,10.60,7.47,0.396114,0.00000000,10.60000000,3.13000000,0.295283018868
170,1007,Books,2631,2023-10-23 03:01:28,1,16.16,9.55,0.603886,0.00000000,16.16000000,6.61000000,0.409034653465
171,699,Fashion,15784,2021-12-29 15:37:45,1,135.25,72.05,1.000000,0.00000000,135.25000000,63.20000000,0.467282809612
172,1170,Toys,17503,2021-11-11 06:22:19,4,74.00,51.48,1.000000,14.80000000,59.20000000,7.72000000,0.130405405405
173,514,Sports,13909,2020-01-18 16:20:49,1,66.53,48.24,0.716146,9.97591927,56.55408073,8.31408073,0.147011155034
173,987,Books,13909,2020-01-18 16:20:49,1,26.37,13.30,0.283854,3.95408073,22.41591927,9.11591927,0.406671667586
174,1144,Toys,11361,2024-12-15 15:38:21,1,7.22,5.29,1.000000,1.44000000,5.78000000,0.49000000,0.084775086505
175,864,Books,6434,2025-08-28 19:56:25,1,10.21,8.11,0.382684,1.53073463,8.67926537,0.56926537,0.065589119094
175,942,Books,6434,2025-08-28 19:56:25,1,10.04,7.07,0.376312,1.50524738,8.53475262,1.46475262,0.171622153004
175,1005,Books,6434,2025-08-28 19:56:25,1,6.43,4.16,0.241004,0.96401799,5.46598201,1.30598201,0.238929072143
176,220,Home & Kitchen,5189,2020-12-02 01:28:47,1,110.84,84.85,0.939641,11.08775856,99.75224144,14.90224144,0.149392547224
176,1028,Toys,5189,2020-12-02 01:28:47,1,7.12,5.57,0.060359,0.71224144,6.40775856,0.83775856,0.130741280614
177,528,Sports,1968,2020-04-11 07:43:25,1,173.62,100.44,0.645092,17.35941963,156.26058037,55.82058037,0.357227524932
177,1134,Toys,1968,2020-04-11 07:43:25,1,58.77,33.32,0.218362,5.87612655,52.89387345,19.57387345,0.370059369324
177,1180,Toys,1968,2020-04-11 07:43:25,5,36.75,26.70,0.136546,3.67445382,33.07554618,6.37554618,0.192757094480
178,1039,Toys,12659,2022-08-07 00:19:14,1,8.39,6.18,1.000000,0.00000000,8.39000000,2.21000000,0.263408820024
179,372,Beauty,10120,2022-06-01 14:11:19,1,8.56,5.34,0.066249,0.42796688,8.13203312,2.79203312,0.343337647400
179,497,Beauty,10120,2022-06-01 14:11:19,1,98.99,51.86,0.766117,4.94911694,94.04088306,42.18088306,0.448537717719
179,1144,Toys,10120,2022-06-01 14:11:19,3,21.66,15.87,0.167634,1.08291618,20.57708382,4.70708382,0.228753688383
180,679,Sports,14849,2024-04-15 12:59:48,1,57.62,35.36,1.000000,0.00000000,57.62000000,22.26000000,0.386324192989
181,173,Home & Kitchen,13919,2024-12-29 08:14:10,1,28.04,18.23,0.082369,5.60767052,22.43232948,4.20232948,0.187333619709
181,436,Beauty,13919,2024-12-29 08:14:10,1,96.87,58.84,0.284560,19.37286176,77.49713824,18.65713824,0.240746157390
181,659,Sports,13919,2024-12-29 08:14:10,1,215.51,143.50,0.633071,43.09946772,172.41053228,28.91053228,0.167684258599
182,501,Beauty,3702,2023-12-04 17:55:10,1,46.78,32.44,1.000000,7.02000000,39.76000000,7.32000000,0.184104627767
183,796,Fashion,14228,2020-03-09 17:48:23,1,10.91,7.40,0.034370,0.00000000,10.91000000,3.51000000,0.321723189734
183,1136,Toys,14228,2020-03-09 17:48:23,4,306.52,178.44,0.965630,0.00000000,306.52000000,128.08000000,0.417852016182
184,354,Beauty,15747,2021-12-18 23:13:26,1,58.99,44.36,1.000000,0.00000000,58.99000000,14.63000000,0.248008136972
185,935,Books,16329,2024-12-13 18:01:43,3,131.37,67.38,0.856500,26.27742600,105.09257400,37.71257400,0.358850987892
185,1065,Toys,16329,2024-12-13 18:01:43,1,22.01,15.15,0.143500,4.40257400,17.60742600,2.45742600,0.139567589266
186,464,Beauty,15864,2022-09-08 16:26:49,1,55.05,34.50,1.000000,0.00000000,55.05000000,20.55000000,0.373297002725
187,728,Fashion,12665,2021-03-13 02:39:13,1,162.70,94.10,0.727411,0.00000000,162.70000000,68.60000000,0.421634910879
187,845,Fashion,12665,2021-03-13 02:39:13,1,60.97,35.20,0.272589,0.00000000,60.97000000,25.77000000,0.422666885353
188,309,Home & Kitchen,14689,2023-09-30 10:13:16,1,152.05,104.12,0.485054,0.00000000,152.05000000,47.93000000,0.315225254850
188,675,Sports,14689,2023-09-30 10:13:16,1,96.67,65.81,0.308387,0.00000000,96.67000000,30.86000000,0.319230371367
188,879,Books,14689,2023-09-30 10:13:16,1,12.97,9.56,0.041376,0.00000000,12.97000000,3.41000000,0.262914417887
188,1022,Books,14689,2023-09-30 10:13:16,3,51.78,29.94,0.165183,0.00000000,51.78000000,21.84000000,0.421784472769
189,609,Sports,10663,2022-09-23 20:59:29,1,109.49,60.23,0.607165,0.00000000,109.49000000,49.26000000,0.449904100831
189,653,Sports,10663,2022-09-23 20:59:29,1,59.27,41.30,0.328675,0.00000000,59.27000000,17.97000000,0.303188797031
189,893,Books,10663,2022-09-23 20:59:29,1,11.57,8.78,0.064160,0.00000000,11.57000000,2.79000000,0.241140881590
190,206,Home & Kitchen,3296,2023-04-04 10:45:44,1,80.11,60.37,0.437162,16.02200000,64.08800000,3.71800000,0.058013980776
190,574,Sports,3296,2023-04-04 10:45:44,3,103.14,64.23,0.562838,20.62800000,82.51200000,18.28200000,0.221567771960
191,494,Beauty,12964,2021-09-04 10:09:10,1,38.71,25.83,1.000000,7.74000000,30.97000000,5.14000000,0.165967064902
192,442,Beauty,16025,2023-10-19 10:20:13,2,12.64,9.92,0.140523,0.00000000,12.64000000,2.72000000,0.215189873418
192,820,Fashion,16025,2023-10-19 10:20:13,1,77.31,49.50,0.859477,0.00000000,77.31000000,27.81000000,0.359720605355
193,366,Beauty,19236,2023-01-15 22:59:30,1,15.06,10.92,0.108580,2.25954290,12.80045710,1.88045710,0.146905464806
193,680,Sports,19236,2023-01-15 22:59:30,1,123.64,75.28,0.891420,18.55045710,105.08954290,29.80954290,0.283658507568
194,51,Electronics,10299,2022-06-07 10:27:23,1,143.95,93.26,0.375957,7.19580820,136.75419180,43.49419180,0.318046498082
194,371,Beauty,10299,2022-06-07 10:27:23,3,188.79,142.62,0.493066,9.43728120,179.35271880,36.73271880,0.204807147869
194,563,Sports,10299,2022-06-07 10:27:23,1,50.15,34.70,0.130978,2.50691060,47.64308940,12.94308940,0.271667718509
195,313,Home & Kitchen,9933,2025-04-21 19:12:13,1,137.37,94.91,0.681534,13.73972614,123.63027386,28.72027386,0.232307775137
195,678,Sports,9933,2025-04-21 19:12:13,1,14.55,11.06,0.072187,1.45528875,13.09471125,2.03471125,0.155384201389
195,979,Books,9933,2025-04-21 19:12:13,4,49.64,38.52,0.246279,4.96498512,44.67501488,6.15501488,0.137773090765
196,344,Beauty,4934,2021-01-23 14:07:29,1,25.17,20.11,1.000000,0.00000000,25.17000000,5.06000000,0.201032975765
197,995,Books,595,2020-04-18 23:44:24,1,4.96,3.72,0.067862,0.74376248,4.21623752,0.49623752,0.117696765812
197,1030,Toys,595,2020-04-18 23:44:24,1,17.37,10.06,0.237652,2.60466822,14.76533178,4.70533178,0.318674300727
197,1123,Toys,595,2020-04-18 23:44:24,1,50.76,33.13,0.694486,7.61156930,43.14843070,10.01843070,0.232185285478
198,636,Sports,5303,2021-08-02 09:10:23,1,9.97,7.22,0.128413,0.49824317,9.47175683,2.25175683,0.237733809093
198,697,Fashion,5303,2021-08-02 09:10:23,1,67.67,41.75,0.871587,3.38175683,64.28824317,22.53824317,0.350581102526
199,748,Fashion,14376,2020-07-19 07:46:37,1,44.44,29.46,1.000000,0.00000000,44.44000000,14.98000000,0.337083708371
200,1148,Toys,6960,2021-01-21 02:11:25,1,6.96,5.28,1.000000,0.35000000,6.61000000,1.33000000,0.201210287443
201,963,Books,1304,2022-09-07 13:34:13,1,16.82,10.08,0.211546,0.00000000,16.82000000,6.74000000,0.400713436385
201,1037,Toys,1304,2022-09-07 13:34:13,1,31.31,23.27,0.393787,0.00000000,31.31000000,8.04000000,0.256786969019
201,1153,Toys,1304,2022-09-07 13:34:13,1,31.38,23.77,0.394667,0.00000000,31.38000000,7.61000000,0.242511153601
202,742,Fashion,1722,2023-01-04 17:44:56,1,142.71,90.54,1.000000,28.54000000,114.17000000,23.63000000,0.206972059210
203,260,Home & Kitchen,13058,2020-10-22 22:11:54,1,91.60,47.01,0.680484,18.31863903,73.28136097,26.27136097,0.358499905327
203,892,Books,13058,2020-10-22 22:11:54,1,43.01,31.00,0.319516,8.60136097,34.40863903,3.40863903,0.099063465632
204,1006,Books,3496,2020-09-17 20:57:37,1,44.80,34.67,1.000000,8.96000000,35.84000000,1.17000000,0.032645089286
205,827,Fashion,17843,2025-07-31 15:07:27,3,43.65,29.16,1.000000,6.55000000,37.10000000,7.94000000,0.214016172507
206,1080,Toys,18921,2020-10-02 13:42:19,1,70.77,54.24,0.580987,0.00000000,70.77000000,16.53000000,0.233573548114
206,1149,Toys,18921,2020-10-02 13:42:19,2,51.04,30.96,0.419013,0.00000000,51.04000000,20.08000000,0.393416927900
207,142,Electronics,19602,2020-02-23 09:55:46,1,74.16,40.36,0.555797,3.70716630,70.45283370,30.09283370,0.427134468830
207,653,Sports,19602,2020-02-23 09:55:46,1,59.27,41.30,0.444203,2.96283370,56.30716630,15.00716630,0.266523202749
208,391,Beauty,17794,2024-04-23 07:49:39,3,166.38,121.80,0.785330,8.31664401,158.06335599,36.26335599,0.229422915659
208,412,Beauty,17794,2024-04-23 07:49:39,1,33.76,21.17,0.159351,1.68752195,32.07247805,10.90247805,0.339932512636
208,452,Beauty,17794,2024-04-23 07:49:39,1,11.72,7.50,0.055320,0.58583404,11.13416596,3.63416596,0.326397681969
209,864,Books,8090,2021-07-05 01:09:20,1,10.21,8.11,0.093336,1.02109334,9.18890666,1.07890666,0.117414040638
209,995,Books,8090,2021-07-05 01:09:20,2,9.92,7.44,0.090685,0.99209068,8.92790932,1.48790932,0.166658202572
209,1000,Books,8090,2021-07-05 01:09:20,1,20.86,14.44,0.190694,2.08619069,18.77380931,4.33380931,0.230843364734
209,1012,Books,8090,2021-07-05 01:09:20,4,68.40,37.72,0.625286,6.84062529,61.55937471,23.83937471,0.387258233572
210,1124,Toys,11539,2025-02-20 22:56:02,1,72.89,43.21,0.548375,0.00000000,72.89000000,29.68000000,0.407188914803
210,1192,Toys,11539,2025-02-20 22:56:02,1,60.03,45.32,0.451625,0.00000000,60.03000000,14.71000000,0.245044144594
211,371,Beauty,18382,2023-02-04 18:46:45,1,62.93,47.54,0.151252,9.43965125,53.49034875,5.95034875,0.111241539624
211,386,Beauty,18382,2023-02-04 18:46:45,3,325.92,211.95,0.783349,48.88878335,277.03121665,65.08121665,0.234923765765
211,429,Beauty,18382,2023-02-04 18:46:45,1,27.21,18.85,0.065399,4.08156540,23.12843460,4.27843460,0.184985913400
212,250,Home & Kitchen,18754,2020-12-28 06:22:12,3,165.54,85.98,1.000000,24.83000000,140.71000000,54.73000000,0.388956008812
213,882,Books,12884,2023-04-18 19:21:42,1,13.72,8.41,0.441299,0.68401415,13.03598585,4.62598585,0.354862754780
213,1030,Toys,12884,2023-04-18 19:21:42,1,17.37,10.06,0.558701,0.86598585,16.50401415,6.44401415,0.390451322414
214,451,Beauty,11026,2024-07-18 22:45:55,1,31.93,17.30,1.000000,1.60000000,30.33000000,13.03000000,0.429607649192
215,460,Beauty,15510,2020-01-30 12:48:19,2,121.36,88.24,0.550760,6.06937690,115.29062310,27.05062310,0.234629862973
215,497,Beauty,15510,2020-01-30 12:48:19,1,98.99,51.86,0.449240,4.95062310,94.03937690,42.17937690,0.448528885350
216,173,Home & Kitchen,510,2021-09-30 09:51:13,1,28.04,18.23,0.760716,4.20676072,23.83323928,5.60323928,0.235101876592
216,1177,Toys,510,2021-09-30 09:51:13,1,8.82,4.54,0.239284,1.32323928,7.49676072,2.95676072,0.394405107810
217,1193,Toys,19803,2024-12-21 09:09:02,1,12.64,7.36,1.000000,0.00000000,12.64000000,5.28000000,0.417721518987
218,103,Electronics,1013,2025-05-23 18:30:51,2,109.26,77.88,1.000000,0.00000000,109.26000000,31.38000000,0.287204832510
219,851,Fashion,16754,2021-10-09 00:05:25,1,73.50,39.76,0.624045,0.00000000,73.50000000,33.74000000,0.459047619048
219,1087,Toys,16754,2021-10-09 00:05:25,4,31.64,21.04,0.268636,0.00000000,31.64000000,10.60000000,0.335018963338
