"customer_id","recency_days","frequency","total_monetary"
5654,171,2,732.94
3955,233,3,732.87
5322,267,6,732.42
3223,847,2,731.64
18712,52,3,731.56
18958,287,3,731.53
18960,170,5,731.45
8519,258,3,731.39
18561,1122,5,730.86
13634,46,4,730.85
14224,786,5,730.78
7841,835,2,730.45
12815,451,3,730.25
8379,236,4,730.2
16581,901,2,730.03
16996,1121,3,729.58
12358,135,5,729.52
15921,13,5,729.4
8148,105,3,729.28
262,2,1,728.79
12874,386,1,728.15
2096,1247,2,728.1
19118,1574,1,728.08
19077,563,3,727.98
1384,355,6,727.91
4478,916,4,727.76
6413,191,2,727.54
17435,127,5,727.3
18248,855,4,726.97
3383,405,5,726.78
236,226,3,726.59
18823,417,2,726.03
13670,598,4,725.98
237,198,4,725.33
4866,332,5,725.11
6311,215,5,724.61
19049,409,3,724.23
2900,655,3,724.01
8079,240,4,723.52
11734,315,5,723.44
1548,416,3,723.2
9199,967,4,723.03
11529,318,5,722.9
16800,961,1,722.39
1682,313,5,722.3
4936,65,2,722.29
7322,1223,4,722.23
5778,554,4,722.19
13933,570,2,722.07
8970,1124,4,721.89
17164,448,4,721.73
5029,231,3,721.65
18917,661,3,721.58
9884,338,4,721.5
12521,486,2,721.35
12725,617,4,721.21
18093,1750,2,721.18
829,286,2,721.0
13080,1074,2,720.85
15956,157,4,719.9
587,255,3,719.43
9535,333,3,719.3
2997,399,5,719.04
4248,95,2,718.88
1595,490,2,718.83
181,949,3,718.29
16909,381,2,718.17
7469,1347,2,718.16
9587,2027,2,717.53
7266,674,5,717.46
6181,105,4,717.42
14324,982,3,716.89
9780,719,3,716.87
147,512,3,716.15
14219,819,3,716.1
4994,155,5,715.21
12306,223,3,714.67
3723,688,4,714.32
7435,5,5,714.12
13932,1120,4,713.66
12645,143,2,713.63
10136,536,3,712.57
318,494,3,712.45
16570,1068,3,712.44
13237,96,4,712.33
685,628,5,712.21
3953,1215,6,712.21
18850,284,2,712.02
15472,1628,2,711.78
5837,25,2,711.67
14112,977,5,711.63
16413,965,1,711.46
19914,42,4,710.94
12363,776,3,710.87
16501,647,3,710.73
19871,1404,2,710.67
10245,463,3,710.52
15733,42,3,710.1
6396,178,3,709.54
4314,1085,1,709.45
1780,5,4,709.4
1809,768,4,709.22
7217,819,1,708.95
8349,48,3,708.91
14722,1347,3,708.65
101,234,4,708.55
16053,436,6,708.35
17536,283,4,708.29
9510,630,2,708.29
14903,1154,3,708.11
13989,700,3,708.05
19711,670,5,708.02
12168,587,1,707.97
43,60,3,707.88
12285,963,4,707.79
18488,552,2,707.7
8112,1415,1,707.63
8469,756,5,707.63
7588,1080,2,707.32
49,575,3,707.29
14721,25,4,707.2
7939,270,3,706.76
856,796,2,706.7
4882,448,3,706.57
18938,395,2,706.57
4829,672,2,706.4
3300,70,5,706.08
2207,427,4,706.05
10788,407,2,705.81
8940,426,3,705.67
17103,457,3,705.61
4779,85,3,705.14
505,680,4,705.02
17127,117,3,704.9
1779,798,2,704.87
10424,1953,2,704.61
16563,420,2,704.31
5699,1681,2,704.29
3070,350,3,704.11
3165,813,3,703.92
266,680,4,703.65
4401,1182,2,703.53
9337,105,5,703.44
10743,279,2,703.4
10202,1194,4,703.2
2467,367,4,703.03
4636,279,4,702.98
12199,1164,3,702.66
13067,1206,1,702.36
8345,275,5,702.09
2001,426,4,702.04
8955,859,1,702.0
13396,924,1,702.0
17992,295,2,701.98
12453,1429,2,701.92
10378,407,2,701.84
3214,735,3,701.63
17373,133,2,701.52
19772,27,2,701.44
18188,157,4,700.92
13346,503,2,700.88
15259,139,3,700.84
15622,507,3,700.65
17004,271,4,700.53
8038,642,3,700.23
14348,140,4,700.11
8645,30,2,700.08
16341,945,4,699.95
2429,47,4,699.64
19249,24,2,699.62
16632,381,2,699.2
14228,52,6,699.15
8185,734,3,698.51
16299,27,4,697.94
8822,725,3,697.9
4641,397,5,697.31
15124,1309,3,697.29
13126,280,4,696.71
5279,320,3,696.59
17008,38,4,696.3
13278,14,4,695.76
5148,41,5,695.65
12844,220,4,695.1
5481,982,4,694.32
3882,322,4,694.1
16624,243,6,694.04
5104,349,2,693.89
9824,338,3,693.87
13528,1641,1,693.86
2562,437,5,693.78
4682,253,2,693.68
75,78,1,693.58
19348,811,3,693.48
18069,50,4,693.14
841,225,3,692.85
13303,51,3,692.75
16222,300,2,692.65
10420,1696,2,692.63
637,106,2,692.49
19813,104,4,692.41
3651,708,2,691.66
12572,583,3,691.45
13283,251,2,690.77
5779,552,3,690.65
11994,1872,1,690.63
18789,386,4,689.89
7237,334,2,689.32
5166,641,4,689.12
15681,14,3,689.06
19215,794,4,688.65
11772,1331,2,688.52
791,643,7,688.33
4386,137,3,688.3
19597,13,3,688.24
5731,269,3,688.0
17252,1576,1,687.55
19817,45,3,687.02
3244,311,3,686.82
7956,94,3,686.57
8145,738,3,686.56
9132,462,3,686.49
10504,387,3,686.25
12218,944,4,686.24
19127,1955,2,685.53
7050,1049,3,685.3
3424,908,3,684.84
9719,143,4,684.7
550,2094,1,684.68
9946,5,6,684.58
5178,938,4,684.39
12111,1020,2,683.94
10475,230,4,683.79
16237,81,5,683.52
17390,1177,3,683.32
2672,926,3,683.28
6768,1182,3,683.12
6977,98,3,682.86
9205,426,4,682.74
12899,631,3,682.71
7917,529,2,682.07
18815,274,5,682.04
19162,38,1,682.02
10042,894,2,681.97
4990,1384,2,681.96
2800,193,5,681.73
4491,6,5,681.72
19372,925,4,681.66
18692,471,3,681.38
1303,68,2,681.29
10426,487,3,681.21
10957,342,3,680.91
399,944,2,680.86
5987,1674,2,680.81
19152,851,3,680.69
14076,363,3,680.54
6519,182,3,680.3
11679,607,2,680.12
4101,202,4,679.94
4940,1622,3,679.92
10903,57,7,679.88
393,840,3,679.75
3912,267,4,679.74
11589,723,4,679.59
14689,579,5,678.74
12364,929,3,678.53
9094,1253,2,678.44
19873,191,4,678.43
7071,1066,1,678.16
19241,1164,2,678.1
15294,299,3,677.82
7679,35,3,677.82
16877,77,4,677.49
9614,45,3,677.44
3998,13,4,677.39
1833,305,4,677.2
18288,328,3,676.88
17775,891,4,676.61
3845,1605,1,675.89
13157,896,2,675.58
7505,306,2,675.21
6024,16,1,675.18
15988,391,3,675.13
19577,929,2,674.86
5686,37,3,674.76
19419,253,2,674.56
11302,681,4,674.47
15562,1272,2,674.42
11261,654,2,674.38
4320,148,4,674.17
7892,738,2,674.14
9950,644,4,674.12
8235,1504,3,673.76
10070,1299,2,673.73
2560,650,5,673.69
13683,117,3,673.63
2387,40,4,673.61
17954,867,4,673.51
1959,471,3,673.43
5769,65,2,673.2
14263,163,3,673.13
1632,219,3,672.59
6075,293,3,672.52
16605,29,4,672.49
9892,483,4,672.3
18424,114,4,672.22
16127,127,2,671.82
14816,25,6,671.65
10691,1078,3,671.44
17809,103,5,671.41
14642,490,4,671.32
14798,16,4,671.29
12588,1189,2,671.21
15492,159,4,671.11
17069,497,2,670.84
15941,712,3,670.75
7296,1212,3,670.74
5887,1950,2,670.51
16768,65,7,670.24
4524,169,3,670.15
18995,277,2,670.13
17734,837,3,669.67
2844,311,2,669.67
17923,650,3,669.44
1998,794,4,668.93
3423,13,3,668.87
10774,277,4,668.81
6558,513,4,668.59
10802,415,5,668.38
9396,868,2,668.35
15845,313,3,668.28
18027,899,3,667.84
15776,355,2,667.76
13753,948,3,667.72
15914,584,3,667.59
14740,477,3,666.95
7783,239,3,666.83
14140,218,4,666.69
14559,377,3,666.68
11515,631,3,666.3
7387,181,5,665.98
19113,1771,1,665.63
18357,226,5,665.59
10350,227,3,665.57
8377,1169,4,665.35
15136,712,5,665.29
4525,734,2,665.05
8309,467,2,665.03
19795,666,2,664.78
12819,586,4,664.72
5363,441,3,664.35
12328,66,7,664.21
15116,683,3,663.92
1539,1647,3,663.68
2528,1054,1,663.68
8637,388,3,663.63
2854,2113,1,663.5
7954,395,1,663.42
14699,86,3,663.37
13809,206,4,663.22
18799,343,4,663.17
4152,589,4,663.06
8479,620,2,662.89
9844,1575,2,662.88
19766,911,1,662.78
16388,267,1,662.61
12753,436,2,662.51
5630,390,3,662.49
3046,229,2,662.49
9064,434,2,662.38
16749,590,5,662.32
1562,500,1,662.25
14600,442,4,662.05
2135,455,5,661.98
7456,1314,1,661.8
19646,321,3,661.62
6708,345,3,661.61
11003,140,4,661.54
8471,261,3,661.26
3791,174,4,661.1
16391,87,3,660.59
13300,469,5,660.16
18168,952,3,659.71
2937,734,2,659.7
10228,204,3,659.45
2011,141,2,659.35
18600,257,5,659.34
1004,1913,2,659.27
3013,195,5,658.9
10549,1142,4,658.73
2845,839,2,658.44
3301,441,4,658.31
1688,684,4,658.22
4184,120,3,658.18
2791,812,3,658.1
5107,1074,3,658.08
11644,593,5,658.06
2354,178,3,657.95
13159,1857,1,657.92
16977,232,4,657.73
16522,585,4,657.64
13638,293,4,657.55
3805,56,3,657.46
8669,485,6,657.24
17264,606,3,657.16
3140,147,2,657.11
16855,957,3,656.83
4922,1172,1,656.73
15360,87,3,656.49
18287,1542,2,656.48
3960,1073,2,656.47
17367,30,4,656.46
15022,18,2,655.75
4512,868,2,654.93
4612,37,3,654.88
1050,1692,2,654.74
15267,1521,3,654.54
5595,438,1,654.42
13039,144,5,654.4
18361,419,4,654.33
3397,745,2,654.03
8068,1382,2,653.99
4135,897,2,653.81
1010,415,2,653.58
8491,456,3,653.36
12689,1081,2,653.29
13250,216,1,653.02
8807,1169,3,652.69
19043,530,2,652.65
10251,1137,3,652.61
10836,70,5,652.02
7644,392,3,652.01
12299,147,2,651.76
13292,303,6,651.6
11916,726,2,651.29
14137,754,3,651.19
9993,445,4,651.19
2180,315,3,650.92
13036,126,3,650.91
19425,61,3,650.86
5118,679,3,650.74
18158,881,2,650.64
15897,724,3,650.47
13457,1163,2,650.01
19800,1362,2,649.78
11145,778,4,649.74
3988,54,2,649.72
738,1270,2,649.71
13009,650,4,649.65
15344,472,3,649.62
11229,900,2,649.61
18531,1311,2,649.23
632,1758,3,648.89
5981,869,3,648.67
9646,1,4,648.35
13502,116,4,648.34
13821,112,4,648.16
18150,384,2,648.15
483,63,4,647.73
16958,365,4,647.61
10162,313,3,647.43
345,33,2,647.28
3699,951,2,647.22
18832,1261,3,647.16
15693,1828,1,646.88
4890,139,4,646.74
4205,310,2,646.72
1842,1421,3,646.51
11827,1431,1,646.41
15050,1097,1,646.32
2060,736,2,646.13
2869,419,2,646.03
10608,572,3,645.98
6885,1000,4,645.86
9740,56,6,645.53
8347,290,2,645.46
9922,659,2,645.43
17204,43,3,645.39
5227,1173,1,645.29
4405,464,3,645.29
14080,1205,3,645.22
11653,164,4,645.15
15160,420,4,644.76
2802,950,1,644.12
13929,953,1,644.08
17484,418,5,644.01
5807,470,3,643.84
18265,100,1,643.65
3060,464,3,643.61
2846,1489,2,643.46
4796,1643,3,643.42
6440,1065,3,643.12
16543,1837,1,642.85
18144,94,3,642.72
5690,40,4,642.65
5121,678,4,642.57
12360,1499,3,642.53
13713,884,2,642.47
16868,830,2,642.24
13154,14,3,642.05
4856,39,4,642.03
7375,144,2,641.98
12256,906,3,641.88
8444,752,2,641.65
11153,61,4,641.45
10267,30,2,641.09
10247,666,3,640.93
13588,90,2,640.87
2517,1133,1,640.84
284,528,2,640.77
7645,141,2,640.76
13953,1140,3,640.55
9301,486,5,640.0
4790,122,4,639.9
1661,703,2,639.74
10975,1158,2,639.6
13427,870,3,639.6
18504,72,5,639.54
13610,169,3,639.39
4290,470,1,639.35
4640,229,4,639.07
11607,1009,2,638.65
9539,413,4,638.25
6176,174,4,638.03
1523,473,2,637.57
15334,22,2,637.29
10013,588,2,636.98
2468,230,2,636.55
5703,644,4,636.02
6382,391,5,636.01
398,401,3,635.8
14884,423,4,635.11
2914,1136,2,635.08
2716,1028,4,635.03
18136,92,4,635.0
12310,900,4,634.89
11681,530,6,634.79
9113,281,2,634.76
680,905,2,634.74
12894,53,4,634.73
4270,268,2,634.53
12692,224,3,634.25
18754,675,4,634.24
1796,909,2,634.22
3677,98,4,634.02
12303,43,3,633.99
16046,354,2,633.79
18494,384,5,633.65
12666,184,4,633.55
4795,10,6,633.46
3789,1275,1,633.36
13934,45,4,633.33
173,1238,4,633.23
5518,163,4,633.17
989,662,3,633.16
4452,418,3,633.08
8751,243,3,632.66
9643,545,2,632.59
16760,514,3,632.38
6780,789,5,632.25
14169,1140,2,632.25
19868,485,4,632.07
3263,783,4,632.03
5085,42,2,631.95
430,629,3,631.71
13208,1019,4,631.59
16560,739,2,631.47
3982,594,4,631.1
12881,498,5,630.92
9681,1513,2,630.2
4629,101,5,630.03
1109,340,3,629.97
18393,139,5,629.9
10406,86,5,629.87
5160,101,3,629.86
11885,282,3,629.83
18769,323,4,629.49
10345,1578,2,629.41
10196,55,4,629.28
7743,1623,2,629.23
19413,1885,2,628.91
17930,749,3,628.74
611,1000,1,628.69
69,165,2,628.5
3413,581,5,628.34
19759,309,3,628.24
18332,2048,1,628.12
4740,148,3,627.94
6804,919,3,627.76
3549,980,4,627.6
15419,1708,2,627.46
15505,1210,2,627.43
14464,472,3,627.28
18155,474,3,627.24
14438,413,3,627.02
7036,1056,2,626.49
16663,120,3,626.13
15437,1385,3,625.72
14812,1312,3,625.49
10644,210,2,625.33
11756,606,3,625.29
18356,185,4,625.28
8187,1883,1,625.11
9757,19,4,624.84
4650,197,3,624.79
11843,65,3,624.72
1730,1827,1,624.66
6428,376,4,624.47
1467,361,4,624.28
14293,392,4,624.27
14311,1466,2,624.12
18952,736,1,624.1
18059,1166,4,623.92
13476,63,4,623.78
14037,131,3,623.77
9423,769,1,623.72
13503,174,3,623.68
17473,839,4,623.6
16724,283,3,623.5
7252,963,1,623.35
14350,1066,1,623.17
3690,377,3,623.13
619,628,2,622.93
17727,271,3,622.22
10414,99,4,622.18
12822,47,3,621.93
694,153,1,621.84
12638,758,4,621.75
4552,169,3,621.74
17323,408,3,621.66
2705,270,2,621.62
19942,501,4,621.49
15825,892,4,621.45
4315,337,1,621.33
11822,971,2,621.16
3042,288,2,621.04
14805,159,2,621.03
11781,631,5,620.98
9077,145,5,620.7
14565,500,3,620.64
14702,283,3,620.64
17904,99,3,620.36
18021,726,2,619.51
13215,1249,2,619.28
2750,490,2,619.21
2764,592,2,619.16
8266,626,2,619.16
3793,0,5,619.14
16604,224,3,618.95
6405,1411,1,618.92
1952,35,5,618.9
17456,187,5,618.71
5308,782,2,618.66
838,33,3,618.52
7792,154,3,618.0
508,10,2,617.91
11400,548,3,617.82
14047,139,3,617.76
18446,43,2,617.64
591,213,4,617.54
11242,516,4,617.53
336,12,3,617.33
11638,1190,3,617.28
12959,1144,1,617.21
5759,1431,3,616.99
6330,156,3,616.86
19659,754,2,616.82
19650,1537,3,616.64
814,1471,2,616.54
12628,475,2,616.28
10628,208,2,616.13
19097,26,3,616.12
15310,1462,4,615.93
19734,562,3,615.88
14253,310,2,615.79
16959,51,2,615.77
3476,362,5,615.74
7162,1258,3,615.54
1195,867,2,615.46
4782,478,3,615.35
16582,927,1,615.32
1484,422,3,615.13
5067,320,3,615.02
8499,30,4,614.84
6150,5,1,614.45
17425,32,2,614.4
16786,29,5,614.38
8051,688,3,614.36
6662,619,2,614.31
2253,6,2,614.19
9210,722,2,614.08
14539,930,3,614.04
185,335,3,614.02
3109,566,5,613.61
8498,425,5,613.51
13757,986,3,613.12
1895,272,5,612.86
15273,340,3,612.43
11006,199,3,612.24
12203,888,3,612.21
17494,1272,1,612.18
19223,369,4,612.17
9812,1545,2,612.13
18852,289,4,612.02
2150,111,6,611.96
3329,136,3,611.69
8919,525,4,611.5
13371,405,3,611.33
9399,1410,4,611.2
10552,1801,1,611.11
6366,1477,3,610.66
10240,132,5,610.27
8763,394,1,610.26
3419,404,2,610.25
19289,1761,1,609.85
13880,181,2,609.76
5456,548,2,609.76
7660,3,4,609.7
8616,388,5,609.68
15291,16,5,609.65
6630,485,4,609.6
6724,1243,3,609.6
11240,379,3,609.58
10061,767,2,609.44
8677,41,3,609.41
11584,267,3,609.34
9541,748,4,609.26
18882,297,3,609.14
10631,823,3,609.09
11150,85,3,608.96
18201,106,5,608.86
948,1297,2,608.81
1210,341,2,608.48
3171,773,2,608.43
6090,247,4,608.1
6032,42,3,607.87
16005,688,4,607.49
6997,868,3,607.43
16689,304,2,606.97
10197,312,7,606.81
1409,558,2,606.76
7662,324,5,606.65
9683,1809,1,606.63
10665,419,3,606.63
3440,275,3,606.53
10242,1196,1,606.47
14776,672,1,606.39
723,257,4,606.31
19355,273,2,606.22
5318,33,3,605.9
16980,1286,2,605.84
7344,602,3,605.65
1200,1010,2,605.62
18678,1073,3,605.6
19543,445,4,605.27
9615,587,3,605.21
7001,292,3,605.12
1360,474,4,605.04
463,509,2,605.02
18555,160,3,605.02
16463,1177,4,604.97
6210,667,3,604.9
16887,1355,2,604.56
4638,566,2,604.48
9470,126,6,604.26
11779,8,2,604.16
8662,4,4,604.08
18178,160,3,603.96
1936,135,4,603.92
10295,576,2,603.8
2208,163,5,603.63
10052,331,2,603.57
6122,851,2,603.5
2059,925,3,603.24
2049,684,3,603.21
5076,340,4,603.02
4344,628,2,602.79
13307,4,4,602.68
9024,46,4,602.42
13544,1011,3,602.32
9661,502,3,602.05
2987,766,3,602.05
15018,90,4,601.91
1298,93,6,601.84
10401,147,3,601.79
2213,718,1,601.77
991,1632,2,601.72
6409,632,3,601.59
19396,75,4,601.55
16982,531,4,601.35
18710,917,3,601.18
13581,444,2,601.03
12227,27,3,600.89
2707,9,4,600.48
17040,288,3,600.44
1087,407,2,600.41
13592,1286,2,600.05
3129,159,3,599.97
12209,481,3,599.9
4111,1925,2,599.43
2683,492,3,599.39
6685,520,2,599.17
15538,77,2,598.99
6996,674,3,598.82
16238,795,3,598.79
9527,1010,2,598.39
8511,94,3,598.29
1660,322,2,598.21
17368,52,2,597.97
1563,711,6,597.87
10169,696,4,597.76
17143,1449,1,597.7
16905,531,2,597.68
18676,1055,3,597.53
1732,1807,1,597.26
1727,1327,4,597.16
5044,839,5,596.82
19838,52,4,596.53
19586,90,4,596.47
13976,537,4,596.44
472,532,3,596.4
3706,30,4,596.29
776,710,2,596.23
578,169,2,596.15
6505,1110,3,596.03
17074,305,2,596.03
8505,765,5,595.96
11355,853,2,595.85
11080,229,3,595.81
6393,919,3,595.5
19212,1721,2,595.42
10299,764,3,595.26
6632,788,3,595.21
1561,55,5,595.17
9403,1565,3,595.08
18695,1379,2,594.71
6282,254,3,594.57
7068,334,2,594.42
19683,411,3,594.02
3834,881,3,593.79
10002,631,5,593.75
5224,195,3,593.5
10291,1892,2,593.44
16108,1483,2,593.32
10222,45,6,593.22
19606,1297,1,592.9
1186,137,2,592.69
14020,66,2,592.47
1419,1115,1,592.34
15473,82,2,592.12
3599,1114,3,592.11
13490,52,3,591.94
19056,247,4,591.81
7993,6,4,591.74
19709,1042,3,591.65
4431,1477,4,591.24
9264,150,3,591.14
2149,122,3,590.97
15180,308,1,590.97
19298,200,3,590.84
14206,779,3,590.77
19591,360,2,590.6
3787,1004,2,589.85
13654,1567,3,589.73
19526,1309,2,589.69
1631,965,2,589.53
9751,734,2,589.45
6750,58,2,589.21
8843,316,5,588.96
14353,592,1,588.85
13343,568,2,588.84
18765,429,5,588.79
18125,254,4,588.74
19272,1100,3,588.69
6843,408,3,588.54
1304,944,4,588.49
2942,595,3,588.47
19641,498,4,588.45
2916,177,3,588.41
10572,798,3,588.24
14124,125,1,588.2
9016,1,4,587.99
16152,335,1,587.75
17876,513,2,587.7
7486,59,5,587.67
18563,1830,1,587.51
6350,778,3,587.42
12196,955,3,587.4
10130,880,2,587.17
19363,161,3,587.15
6105,486,2,587.02
5173,324,4,586.95
2393,805,4,586.92
2224,1473,3,586.68
16177,1071,1,586.59
14799,543,2,586.53
18743,520,4,586.43
3630,536,2,586.4
18751,70,3,586.27
19611,634,4,586.21
4839,937,3,586.0
17487,793,2,585.91
13046,356,5,585.74
8974,575,3,585.22
15087,817,3,585.18
7639,487,3,584.85
11040,29,3,584.84
8746,414,4,584.77
6856,558,6,584.68
10045,444,2,584.54
14620,1561,3,584.54
7342,238,1,584.4
17405,875,2,584.17
8248,778,2,583.88
12287,695,3,583.54
172,464,2,583.43
7434,1129,4,583.36
8977,170,5,583.27
13693,1346,2,583.26
3204,95,4,583.18
19782,166,3,583.16
1755,1531,3,583.04
14715,405,4,582.96
11844,44,4,582.89
19726,655,2,582.82
8443,436,2,582.72
432,59,4,582.7
7991,575,5,582.62
16208,923,4,582.62
6044,614,2,582.54
14470,211,4,582.22
19905,166,2,582.03
17433,70,4,582.02
15942,625,2,581.54
12992,926,1,581.51
7675,173,3,581.49
7320,1571,3,581.32
1061,1536,4,581.25
17796,1108,3,581.21
13433,225,1,581.11
8172,333,2,581.08
8048,274,2,581.0
15490,584,4,580.75
11345,627,2,580.56
6427,174,2,580.52
15484,610,3,580.4
19436,999,1,579.72
15153,1645,2,579.62
5667,485,2,579.6
11297,810,1,579.47
15558,770,2,579.45
898,215,3,579.24
16858,540,3,579.16
11113,929,3,578.85
19998,372,4,578.64
2564,50,2,578.61
5409,564,3,578.5
6583,471,3,578.4
3208,559,3,578.26
8108,141,2,578.18
9270,426,3,578.17
16595,1180,3,577.6
9839,427,3,577.42
13374,538,2,577.36
5234,157,5,577.21
8082,335,4,577.02
7552,1469,2,576.81
3099,437,3,576.8
18583,1471,1,576.68
3325,598,4,576.58
8901,617,3,576.58
1629,838,1,576.38
6217,295,3,576.28
15982,607,2,576.22
2963,819,2,576.18
7070,726,3,576.16
16762,537,3,576.07
19478,893,3,576.02
5447,112,4,575.84
141,164,5,575.79
19681,1394,1,575.57
8197,1455,3,575.49
19744,147,5,575.38
16517,85,3,575.19
6841,532,3,575.13
11831,196,2,575.03
11387,1679,2,574.91
5015,113,3,574.9
15507,1064,3,574.76
609,173,3,574.7
5782,1175,1,574.44
17544,240,2,573.92
17071,134,3,573.8
17784,746,1,573.76
3142,477,4,573.51
17926,1084,3,573.42
12802,1121,4,573.19
19890,1567,4,573.11
14608,1096,2,573.1
8771,51,4,573.03
7585,64,4,572.96
1570,214,3,572.9
5083,860,1,572.82
17943,208,3,572.78
3441,289,4,572.71
499,1365,3,572.69
12843,413,2,572.69
11133,902,1,572.55
1134,1998,1,572.33
7861,399,4,572.3
7888,173,3,572.29
17192,1366,2,572.24
13830,276,2,572.23
2417,1185,1,572.23
8116,568,2,572.08
12702,545,2,572.06
1105,251,5,571.84
923,1172,3,571.8
12676,51,3,571.73
14171,544,3,571.7
1142,205,4,571.41
12475,230,4,571.03
4571,1533,2,570.99
14984,1140,3,570.96
17795,1014,3,570.81
542,1165,2,570.75
638,1013,4,570.71
19557,65,2,570.53
3449,1348,2,570.52
8036,891,3,570.29
5726,1804,1,570.06
12654,29,5,570.06
6130,48,2,569.85
5564,577,1,569.84
5912,293,4,569.74
19963,593,4,569.72
9331,1220,1,569.61
3802,363,4,569.49
2141,147,2,569.42
12114,971,2,569.23
6320,803,2,569.17
6489,281,3,569.17
12147,299,4,569.12
12010,743,5,568.87
17750,686,2,568.81
19678,333,3,568.67
7671,351,3,568.33
9529,1225,2,568.28
14152,86,3,568.24
3543,963,4,568.02
18343,254,7,567.92
15657,583,4,567.86
10313,72,4,567.79
10145,396,2,567.65
2122,531,2,567.56
2850,1081,3,567.35
7188,873,3,567.1
2746,1497,3,567.01
12716,893,2,566.88
5320,827,2,566.82
10663,510,3,566.81
8269,229,2,566.14
16606,285,2,566.09
11569,314,4,565.81
13260,23,3,565.8
9505,21,3,565.65
14988,685,1,565.52
9074,102,1,565.42
11231,1546,3,565.4
7858,1158,3,565.37
2230,1262,2,565.36
11481,243,4,565.35
7790,261,2,564.82
14210,1390,2,564.59
7865,286,2,564.45
12120,90,3,564.42
7483,273,3,564.36
10898,172,3,564.31
6757,1110,4,564.27
2240,87,3,564.24
6714,654,3,564.07
19228,787,2,563.77
6849,710,4,563.73
9959,1183,3,563.73
1762,1036,3,563.72
6511,1537,4,563.58
4847,1321,2,563.51
6819,887,4,563.41
16554,423,6,563.34
16822,537,3,563.34
12116,123,2,563.27
730,860,2,563.06
8382,1114,2,562.82
1481,207,5,562.77
5163,1116,2,562.75
1416,1012,1,562.68
1517,49,2,562.42
95,265,2,562.18
4675,955,3,562.09
1226,947,3,561.89
2370,231,2,561.87
2489,200,4,561.85
4632,275,3,561.69
4063,239,3,561.68
9166,1123,1,561.67
2445,1036,2,561.65
13873,379,3,561.64
4794,64,3,561.41
14328,1830,1,561.16
15739,786,1,561.16
15570,926,3,560.81
12424,57,4,560.78
17472,188,2,560.63
8456,611,2,560.48
933,376,4,560.21
14323,476,4,560.19
15198,1500,2,560.07
6312,646,4,559.97
3839,623,2,559.84
17565,299,2,559.71
14817,1125,3,559.46
2346,347,3,559.33
17380,1530,2,559.26
19204,72,4,559.25
6356,143,2,559.25
14063,368,3,559.24
8090,970,2,559.14
1196,459,4,559.02
5968,300,3,559.01
17189,1016,3,559.01
18549,20,5,558.91
4700,81,3,558.91
19021,343,4,558.71
16339,6,5,558.66
17583,892,1,558.57
11915,105,5,558.38
12593,492,2,558.27
12415,10,2,558.07
3923,1261,2,557.88
18268,1704,2,557.86
8652,463,3,557.66
11561,176,3,557.54
11787,672,2,557.53
16576,1223,2,557.52
7077,170,1,557.42
1495,1459,2,557.23
6118,961,1,557.19
3676,1038,3,557.16
1679,114,4,556.91
19475,691,2,556.66
13552,10,3,556.38
15196,582,4,556.34
13402,1133,3,556.14
7964,743,3,555.99
254,404,5,555.93
16360,502,2,555.76
4770,234,2,555.49
15576,400,4,554.81
7864,36,3,554.8
16882,347,1,554.64
6342,512,3,554.56
858,872,2,554.31
17039,833,2,553.98
1903,257,4,553.79
6392,130,1,553.65
9324,177,5,553.62
16963,420,3,553.61
15613,69,2,553.15
17393,171,2,552.75
15586,422,3,552.39
7700,598,1,552.29
11570,64,3,552.28
17363,174,3,552.24
18729,140,2,552.18
16716,129,3,552.07
19832,93,5,551.49
17659,1226,4,550.96
4986,940,1,550.64
8506,251,3,550.35
18396,165,4,550.2
557,230,3,550.15
10214,206,3,549.89
7973,281,5,549.7
9759,44,3,549.63
13919,190,4,549.61
6473,541,4,549.55
14868,1787,1,549.55
14801,208,1,549.53
2084,77,3,549.52
3447,954,1,549.32
1065,830,5,549.29
18853,233,3,549.08
12,453,2,549.03
5838,1068,2,548.97
16416,1137,3,548.95
1314,884,2,548.77
7312,358,1,548.53
9774,290,2,548.4
2553,1382,3,548.1
5460,157,3,547.97
17450,377,2,547.77
4541,452,5,547.15
3178,462,5,546.91
5864,660,3,546.59
17387,674,4,546.59
12450,337,3,546.56
13865,385,3,546.41
11758,111,2,546.29
6182,656,3,546.14
7619,40,3,545.49
