customer_id,last_order_time,recency_days,frequency,net_monetary,customer_net_profit,aov,r_score,f_score,m_score,rfm_code,segment
364,2021-06-16 19:36:56,1598,1,242.78,69.10,242.780000,1,1,3,113,Dormant
365,2023-12-30 03:04:02,671,1,183.55,40.66,183.550000,3,1,3,313,Established / Mid-value
366,2025-09-19 10:11:28,42,1,187.57,57.06,187.570000,5,1,3,513,New / Promising
369,2023-06-19 09:32:44,865,3,510.79,111.02,170.263333,2,3,5,235,High-value at Risk
370,2022-04-29 13:34:32,1281,2,434.90,137.03,217.450000,2,2,5,225,High-value at Risk
371,2023-07-23 16:46:27,831,1,117.47,33.48,117.470000,3,1,2,312,Established / Mid-value
372,2022-07-26 15:51:03,1193,3,2978.28,1131.44,992.760000,2,3,5,235,High-value at Risk
373,2025-02-22 01:58:50,251,1,104.84,34.79,104.840000,4,1,2,412,New / Promising
375,2025-06-15 00:05:01,138,2,205.59,70.30,102.795000,5,2,3,523,New / Promising
376,2025-10-31 13:44:22,0,2,260.42,93.20,130.210000,5,2,4,524,New / Promising
377,2023-08-08 18:02:22,815,1,251.58,84.20,251.580000,3,1,3,313,Established / Mid-value
379,2020-03-07 16:08:49,2064,1,50.05,20.28,50.050000,1,1,1,111,Dormant
381,2020-06-09 19:00:15,1970,2,220.97,53.48,110.485000,1,2,3,123,Dormant
382,2024-08-27 17:35:05,430,2,853.33,298.79,426.665000,4,2,5,425,New / Promising
385,2022-02-07 02:39:46,1362,3,270.92,77.46,90.306667,1,3,4,134,High-value at Risk
386,2024-05-26 13:19:56,523,1,43.79,21.33,43.790000,3,1,1,311,Established / Mid-value
387,2025-07-16 04:08:00,107,2,223.79,71.51,111.895000,5,2,3,523,New / Promising
389,2024-09-03 10:37:42,423,3,257.78,69.42,85.926667,4,3,4,434,Established / Mid-value
390,2021-09-16 01:36:22,1506,1,120.95,45.59,120.950000,1,1,2,112,Dormant
392,2024-01-12 18:20:20,658,2,258.56,79.51,129.280000,3,2,4,324,Established / Mid-value
393,2023-07-14 04:16:52,840,3,679.75,219.40,226.583333,3,3,5,335,Established / Mid-value
394,2021-05-17 08:59:12,1628,1,158.16,66.57,158.160000,1,1,3,113,Dormant
395,2024-11-15 16:53:09,350,5,1273.15,526.15,254.630000,4,5,5,455,Champions
396,2021-03-12 08:33:04,1694,1,5.93,1.65,5.930000,1,1,1,111,Dormant
397,2024-09-26 11:02:21,400,2,73.53,17.88,36.765000,4,2,1,421,New / Promising
398,2024-09-25 12:12:06,401,3,602.46,127.14,200.820000,4,3,5,435,Established / Mid-value
399,2023-04-01 06:38:29,944,2,614.89,225.23,307.445000,2,2,5,225,High-value at Risk
400,2024-06-11 15:17:32,507,1,80.65,22.14,80.650000,3,1,2,312,Established / Mid-value
401,2025-05-04 22:06:28,180,2,39.10,14.66,19.550000,5,2,1,521,New / Promising
402,2024-12-06 10:58:58,329,3,1015.68,236.24,338.560000,4,3,5,435,Established / Mid-value
403,2025-07-12 12:48:41,111,2,122.44,42.13,61.220000,5,2,2,522,New / Promising
405,2024-11-17 02:51:59,348,1,75.36,32.89,75.360000,4,1,2,412,New / Promising
406,2022-02-16 05:07:22,1353,1,234.11,38.12,234.110000,1,1,3,113,Dormant
407,2021-05-13 20:31:46,1632,2,263.66,84.32,131.830000,1,2,4,124,High-value at Risk
408,2020-11-24 13:07:49,1802,1,107.60,20.56,107.600000,1,1,2,112,Dormant
410,2021-12-27 17:43:21,1404,1,168.95,57.67,168.950000,1,1,3,113,Dormant
412,2025-02-03 14:28:16,270,1,201.76,46.22,201.760000,4,1,3,413,New / Promising
413,2023-09-22 23:35:16,770,1,133.44,0.45,133.440000,3,1,2,312,Established / Mid-value
414,2023-02-10 03:22:46,994,2,450.04,164.46,225.020000,2,2,5,225,High-value at Risk
415,2023-08-03 19:01:00,820,5,661.19,211.57,132.238000,3,5,5,355,Loyal
416,2025-08-19 22:29:51,73,2,225.00,54.77,112.500000,5,2,3,523,New / Promising
417,2025-10-20 21:16:59,11,2,183.79,56.19,91.895000,5,2,3,523,New / Promising
419,2022-12-15 03:58:51,1051,3,375.33,146.20,125.110000,2,3,4,234,High-value at Risk
420,2025-07-08 04:22:10,115,3,414.11,148.75,138.036667,5,3,4,534,Established / Mid-value
421,2022-10-06 13:32:37,1121,1,42.13,12.64,42.130000,2,1,1,211,Dormant
422,2025-04-02 18:44:22,212,1,122.43,45.55,122.430000,5,1,2,512,New / Promising
423,2022-08-22 01:02:11,1166,2,165.30,66.94,82.650000,2,2,3,223,Dormant
424,2025-01-22 20:59:38,282,1,17.34,4.68,17.340000,4,1,1,411,New / Promising
425,2022-11-20 10:00:31,1076,3,105.20,26.10,35.066667,2,3,2,232,Established / Mid-value
426,2025-10-14 14:20:48,17,2,305.43,95.10,152.715000,5,2,4,524,New / Promising
428,2024-03-26 06:30:20,584,1,25.71,8.69,25.710000,3,1,1,311,Established / Mid-value
429,2025-07-09 16:56:03,114,1,28.59,12.44,28.590000,5,1,1,511,New / Promising
430,2024-02-10 16:02:47,629,3,568.53,156.97,189.510000,3,3,5,335,Established / Mid-value
431,2025-06-02 23:01:09,151,2,271.08,104.90,135.540000,5,2,4,524,New / Promising
432,2025-09-02 12:00:38,59,4,514.57,151.05,128.642500,5,4,5,545,Champions
433,2025-10-29 12:07:49,2,3,398.26,173.13,132.753333,5,3,4,534,Established / Mid-value
434,2025-10-10 04:45:41,21,1,207.64,73.11,207.640000,5,1,3,513,New / Promising
435,2024-11-25 09:05:31,340,1,52.87,12.80,52.870000,4,1,1,411,New / Promising
436,2025-05-24 21:09:49,160,3,431.43,91.66,143.810000,5,3,5,535,Established / Mid-value
438,2024-07-26 04:47:14,462,1,37.17,17.70,37.170000,4,1,1,411,New / Promising
439,2025-05-06 13:27:24,178,4,207.10,70.95,51.775000,5,4,3,543,Loyal
441,2020-06-21 11:30:20,1958,1,813.98,399.52,813.980000,1,1,5,115,High-value at Risk
442,2021-03-27 18:35:12,1679,1,43.85,15.93,43.850000,1,1,1,111,Dormant
443,2020-05-13 16:04:56,1997,1,10.11,2.75,10.110000,1,1,1,111,Dormant
444,2022-04-17 17:07:50,1293,1,248.16,77.46,248.160000,2,1,3,213,Dormant
445,2020-09-07 23:42:29,1880,1,52.58,20.93,52.580000,1,1,1,111,Dormant
449,2025-07-14 11:54:21,109,1,11.92,2.79,11.920000,5,1,1,511,New / Promising
450,2022-01-04 13:20:32,1396,1,85.03,30.89,85.030000,1,1,2,112,Dormant
451,2025-09-28 07:54:46,33,3,380.81,124.68,126.936667,5,3,4,534,Established / Mid-value
452,2020-01-14 10:56:08,2117,1,148.93,29.92,148.930000,1,1,2,112,Dormant
453,2022-11-19 00:17:41,1077,2,145.88,44.89,72.940000,2,2,2,222,Dormant
454,2025-07-29 16:41:45,94,2,206.05,72.22,103.025000,5,2,3,523,New / Promising
455,2025-01-17 10:17:35,287,6,1105.20,325.94,184.200000,4,5,5,455,Champions
456,2024-01-06 08:45:21,664,2,125.47,31.40,62.735000,3,2,2,322,Established / Mid-value
457,2025-01-05 15:38:36,299,4,348.70,122.59,87.175000,4,4,4,444,Champions
458,2023-06-25 05:34:24,859,3,163.92,61.27,54.640000,2,3,3,233,Established / Mid-value
459,2025-06-14 17:50:07,139,5,340.08,77.56,68.016000,5,5,4,554,Champions
463,2024-06-09 01:16:13,509,2,544.51,174.47,272.255000,3,2,5,325,Established / Mid-value
465,2025-05-01 06:03:14,183,2,82.91,34.91,41.455000,5,2,2,522,New / Promising
466,2024-07-08 11:11:42,480,2,97.30,41.47,48.650000,4,2,2,422,New / Promising
467,2025-04-03 09:14:08,211,1,7.98,1.75,7.980000,5,1,1,511,New / Promising
469,2024-10-11 19:54:03,385,2,448.52,129.17,224.260000,4,2,5,425,New / Promising
470,2024-07-25 00:16:54,463,1,150.37,56.30,150.370000,4,1,2,412,New / Promising
472,2024-05-17 04:05:22,532,3,523.71,145.32,174.570000,3,3,5,335,Established / Mid-value
474,2024-06-23 02:05:37,495,2,431.03,187.18,215.515000,3,2,5,325,Established / Mid-value
475,2025-10-09 04:52:21,22,4,785.36,206.30,196.340000,5,4,5,545,Champions
476,2024-01-24 22:35:46,646,2,220.88,70.84,110.440000,3,2,3,323,Established / Mid-value
477,2024-05-28 17:27:06,521,5,321.01,102.84,64.202000,3,5,4,354,Loyal
478,2020-12-16 11:16:44,1780,2,127.07,47.81,63.535000,1,2,2,122,Dormant
479,2022-01-16 00:02:25,1384,1,109.67,30.44,109.670000,1,1,2,112,Dormant
481,2023-12-19 15:24:28,682,3,368.36,124.59,122.786667,3,3,4,334,Established / Mid-value
482,2024-01-16 16:01:21,654,3,742.42,220.26,247.473333,3,3,5,335,Established / Mid-value
483,2025-08-29 01:33:24,63,4,563.77,193.08,140.942500,5,4,5,545,Champions
484,2022-12-18 09:57:53,1048,2,306.15,91.30,153.075000,2,2,4,224,High-value at Risk
485,2024-12-15 16:53:41,320,4,323.10,113.89,80.775000,4,4,4,444,Champions
487,2024-07-21 05:14:35,467,2,774.50,247.43,387.250000,4,2,5,425,New / Promising
488,2023-03-12 14:58:16,964,3,352.45,133.72,117.483333,2,3,4,234,High-value at Risk
489,2025-09-11 11:50:20,50,4,173.73,47.61,43.432500,5,4,3,543,Loyal
490,2025-08-15 06:39:25,77,1,57.72,8.31,57.720000,5,1,1,511,New / Promising
493,2025-08-11 17:01:21,81,3,384.10,102.55,128.033333,5,3,4,534,Established / Mid-value
494,2023-02-25 20:49:51,979,1,217.85,76.11,217.850000,2,1,3,213,Dormant
495,2025-09-28 19:44:35,33,5,345.51,105.52,69.102000,5,5,4,554,Champions
496,2024-11-10 11:40:45,355,3,384.93,157.81,128.310000,4,3,4,434,Established / Mid-value
497,2023-12-10 05:30:15,691,2,438.76,149.00,219.380000,3,2,5,325,Established / Mid-value
498,2025-10-14 11:17:46,17,5,941.15,271.66,188.230000,5,5,5,555,Champions
499,2022-02-04 00:15:55,1365,3,519.80,176.49,173.266667,1,3,5,135,High-value at Risk
500,2025-07-29 10:13:15,94,3,364.54,120.63,121.513333,5,3,4,534,Established / Mid-value
502,2020-04-08 16:15:51,2032,1,159.49,38.65,159.490000,1,1,3,113,Dormant
503,2022-07-19 22:45:35,1200,5,2100.96,220.65,420.192000,2,5,5,255,High-value at Risk
504,2025-04-27 07:24:33,187,3,405.38,130.08,135.126667,5,3,4,534,Established / Mid-value
505,2023-12-21 03:20:24,680,4,705.02,254.56,176.255000,3,4,5,345,Loyal
506,2025-08-18 14:47:31,74,2,257.02,84.51,128.510000,5,2,4,524,New / Promising
507,2021-09-26 16:25:34,1496,1,375.01,19.95,375.010000,1,1,4,114,High-value at Risk
508,2025-10-21 11:10:18,10,2,502.09,128.36,251.045000,5,2,5,525,New / Promising
509,2024-03-29 21:14:37,581,2,256.16,93.42,128.080000,3,2,3,323,Established / Mid-value
510,2022-03-13 19:27:23,1328,3,728.95,278.77,242.983333,2,3,5,235,High-value at Risk
511,2022-02-25 10:46:45,1344,1,73.44,21.78,73.440000,1,1,1,111,Dormant
512,2023-05-28 01:26:25,887,1,89.90,24.86,89.900000,2,1,2,212,Dormant
513,2024-06-16 17:54:34,502,2,213.52,88.15,106.760000,3,2,3,323,Established / Mid-value
514,2025-01-04 10:02:36,300,2,182.92,70.41,91.460000,4,2,3,423,New / Promising
515,2024-11-01 22:58:47,364,3,747.64,270.33,249.213333,4,3,5,435,Established / Mid-value
516,2020-07-03 04:06:43,1946,1,35.48,10.53,35.480000,1,1,1,111,Dormant
518,2025-07-30 21:57:58,93,5,227.76,52.85,45.552000,5,5,3,553,Loyal
519,2023-08-03 23:38:26,820,3,122.53,39.61,40.843333,3,3,2,332,Established / Mid-value
520,2021-06-17 19:19:01,1597,1,66.78,21.75,66.780000,1,1,1,111,Dormant
521,2020-06-03 14:48:20,1976,1,59.77,20.30,59.770000,1,1,1,111,Dormant
523,2024-07-25 09:34:39,463,2,116.15,29.51,58.075000,4,2,2,422,New / Promising
524,2024-11-01 11:13:06,364,3,479.61,134.03,159.870000,4,3,5,435,Established / Mid-value
525,2022-12-14 04:58:10,1052,1,275.50,116.54,275.500000,2,1,4,214,High-value at Risk
527,2021-12-17 09:30:14,1414,2,110.59,35.99,55.295000,1,2,2,122,Dormant
528,2024-02-19 00:59:56,620,2,173.12,69.91,86.560000,3,2,3,323,Established / Mid-value
529,2020-10-22 01:59:11,1835,1,6.93,1.33,6.930000,1,1,1,111,Dormant
531,2024-08-01 11:56:59,456,5,310.08,124.52,62.016000,4,5,4,454,Champions
533,2025-09-17 04:17:44,44,4,383.93,129.80,95.982500,5,4,4,544,Champions
536,2025-05-31 12:40:29,153,3,432.58,119.32,144.193333,5,3,5,535,Established / Mid-value
537,2024-06-18 14:45:54,500,1,25.51,4.24,25.510000,3,1,1,311,Established / Mid-value
538,2020-02-27 19:41:02,2073,1,84.31,24.69,84.310000,1,1,2,112,Dormant
540,2021-10-06 18:31:07,1486,2,350.04,81.28,175.020000,1,2,4,124,High-value at Risk
541,2024-11-08 01:12:02,357,1,47.24,20.17,47.240000,4,1,1,411,New / Promising
542,2022-08-23 13:36:51,1165,2,570.47,202.13,285.235000,2,2,5,225,High-value at Risk
543,2025-09-26 13:50:49,35,3,168.63,59.75,56.210000,5,3,3,533,Established / Mid-value
545,2021-11-23 19:00:11,1438,2,309.25,126.39,154.625000,1,2,4,124,High-value at Risk
546,2025-01-30 22:49:21,274,1,42.58,10.55,42.580000,4,1,1,411,New / Promising
547,2024-02-04 15:59:00,635,2,242.24,56.44,121.120000,3,2,3,323,Established / Mid-value
548,2024-06-05 16:18:20,513,1,15.86,4.79,15.860000,3,1,1,311,Established / Mid-value
549,2021-10-31 16:43:52,1461,2,142.38,56.99,71.190000,1,2,2,122,Dormant
550,2020-02-06 01:28:12,2094,1,684.68,281.22,684.680000,1,1,5,115,High-value at Risk
551,2020-09-19 02:54:42,1868,1,471.96,216.20,471.960000,1,1,5,115,High-value at Risk
552,2021-05-23 00:59:31,1622,3,329.31,95.86,109.770000,1,3,4,134,High-value at Risk
553,2025-03-14 22:54:40,231,1,137.54,35.68,137.540000,4,1,2,412,New / Promising
554,2024-10-28 07:39:52,368,1,508.23,193.86,508.230000,4,1,5,415,New / Promising
555,2025-06-16 19:21:01,137,3,253.93,83.38,84.643333,5,3,3,533,Established / Mid-value
556,2023-04-08 15:18:21,937,1,40.57,12.02,40.570000,2,1,1,211,Dormant
557,2025-03-15 11:27:11,230,3,501.10,133.53,167.033333,4,3,5,435,Established / Mid-value
558,2024-03-23 18:12:30,587,1,35.76,8.69,35.760000,3,1,1,311,Established / Mid-value
560,2025-09-10 22:17:24,51,1,140.37,32.14,140.370000,5,1,2,512,New / Promising
562,2025-05-19 18:45:58,165,1,307.53,74.20,307.530000,5,1,4,514,New / Promising
564,2024-08-12 23:05:59,445,1,16.09,6.97,16.090000,4,1,1,411,New / Promising
565,2023-01-27 16:12:23,1008,2,356.78,143.47,178.390000,2,2,4,224,High-value at Risk
566,2024-02-05 18:15:52,634,3,698.71,249.24,232.903333,3,3,5,335,Established / Mid-value
567,2025-08-12 19:31:11,80,1,19.56,7.52,19.560000,5,1,1,511,New / Promising
569,2021-11-25 16:26:52,1436,2,119.02,40.27,59.510000,1,2,2,122,Dormant
570,2023-07-24 18:03:24,830,1,17.78,3.14,17.780000,3,1,1,311,Established / Mid-value
571,2023-08-20 20:23:02,803,4,477.16,122.21,119.290000,3,4,5,345,Loyal
572,2022-12-02 16:30:55,1064,1,289.64,115.84,289.640000,2,1,4,214,High-value at Risk
573,2024-09-14 20:08:50,412,2,757.79,311.94,378.895000,4,2,5,425,New / Promising
575,2021-12-04 11:23:21,1427,1,79.58,9.34,79.580000,1,1,2,112,Dormant
576,2021-03-12 18:39:30,1694,1,93.06,26.81,93.060000,1,1,2,112,Dormant
577,2023-01-16 23:40:58,1019,1,86.29,20.03,86.290000,2,1,2,212,Dormant
578,2025-05-15 09:27:14,169,2,552.56,170.68,276.280000,5,2,5,525,New / Promising
579,2021-02-02 00:04:35,1732,1,24.47,8.22,24.470000,1,1,1,111,Dormant
582,2023-03-07 18:38:16,969,1,88.93,25.20,88.930000,2,1,2,212,Dormant
583,2020-03-30 06:26:59,2041,1,356.66,62.83,356.660000,1,1,4,114,High-value at Risk
584,2024-03-08 10:30:44,602,2,139.67,50.62,69.835000,3,2,2,322,Established / Mid-value
585,2024-11-01 10:48:48,364,3,103.98,33.72,34.660000,4,3,2,432,Established / Mid-value
586,2023-10-13 15:17:17,749,2,169.78,42.93,84.890000,3,2,3,323,Established / Mid-value
587,2025-02-18 14:21:30,255,3,651.41,226.53,217.136667,4,3,5,435,Established / Mid-value
588,2023-07-09 02:33:14,845,1,136.67,44.75,136.670000,3,1,2,312,Established / Mid-value
589,2022-01-11 19:07:47,1389,1,23.83,6.73,23.830000,1,1,1,111,Dormant
590,2025-09-04 03:41:17,57,4,374.37,144.84,93.592500,5,4,4,544,Champions
591,2025-04-01 19:42:30,213,4,603.29,194.65,150.822500,5,4,5,545,Champions
593,2025-08-31 01:04:10,61,2,385.31,160.77,192.655000,5,2,4,524,New / Promising
594,2024-06-16 08:04:02,502,4,221.83,79.00,55.457500,3,4,3,343,Loyal
595,2025-05-05 17:39:23,179,5,371.78,124.84,74.356000,5,5,4,554,Champions
597,2025-03-17 12:44:08,228,1,516.40,182.49,516.400000,4,1,5,415,New / Promising
598,2024-07-15 21:51:38,473,3,298.85,84.64,99.616667,4,3,4,434,Established / Mid-value
599,2023-11-13 11:52:56,718,2,328.52,102.12,164.260000,3,2,4,324,Established / Mid-value
602,2023-04-12 16:34:04,933,1,100.77,38.64,100.770000,2,1,2,212,Dormant
605,2023-10-17 21:18:27,745,4,401.64,150.23,100.410000,3,4,4,344,Loyal
606,2023-10-14 00:41:18,748,2,740.97,225.26,370.485000,3,2,5,325,Established / Mid-value
608,2024-02-03 11:33:53,636,3,209.26,48.66,69.753333,3,3,3,333,Established / Mid-value
609,2025-05-11 12:04:06,173,3,527.07,173.91,175.690000,5,3,5,535,Established / Mid-value
610,2022-12-23 21:00:14,1043,2,145.29,18.99,72.645000,2,2,2,222,Dormant
611,2023-02-04 23:52:12,1000,1,597.26,155.02,597.260000,2,1,5,215,High-value at Risk
612,2024-04-29 16:43:47,550,5,1055.32,480.12,211.064000,3,5,5,355,Loyal
613,2020-04-19 07:58:01,2021,1,515.82,230.33,515.820000,1,1,5,115,High-value at Risk
614,2022-01-09 02:49:09,1391,3,466.38,151.85,155.460000,1,3,5,135,High-value at Risk
615,2023-02-03 17:11:34,1001,2,334.42,75.18,167.210000,2,2,4,224,High-value at Risk
616,2020-02-15 01:45:24,2085,1,202.41,59.13,202.410000,1,1,3,113,Dormant
617,2021-11-03 17:25:32,1458,1,31.09,0.49,31.090000,1,1,1,111,Dormant
618,2021-12-13 02:20:01,1418,1,39.60,16.62,39.600000,1,1,1,111,Dormant
619,2024-02-11 16:29:16,628,2,622.93,282.38,311.465000,3,2,5,325,Established / Mid-value
624,2022-01-10 17:02:20,1390,1,37.77,8.31,37.770000,1,1,1,111,Dormant
626,2025-05-18 20:01:07,166,3,188.42,21.60,62.806667,5,3,3,533,Established / Mid-value
629,2025-06-12 11:38:23,141,2,271.02,88.26,135.510000,5,2,4,524,New / Promising
630,2025-06-24 14:36:57,129,1,3.32,0.85,3.320000,5,1,1,511,New / Promising
631,2024-01-09 03:13:55,661,2,220.86,54.04,110.430000,3,2,3,323,Established / Mid-value
632,2021-01-07 05:19:02,1758,3,611.69,178.61,203.896667,1,3,5,135,High-value at Risk
634,2025-07-14 16:51:23,109,2,1300.17,562.06,650.085000,5,2,5,525,New / Promising
635,2025-09-13 08:38:40,48,2,337.37,94.52,168.685000,5,2,4,524,New / Promising
636,2023-04-06 15:55:40,939,2,184.54,49.54,92.270000,2,2,3,223,Dormant
637,2025-07-17 13:48:53,106,2,601.77,147.68,300.885000,5,2,5,525,New / Promising
638,2023-01-22 13:42:59,1013,4,568.65,187.77,142.162500,2,4,5,245,High-value at Risk
640,2022-02-21 02:21:04,1348,1,11.64,1.92,11.640000,1,1,1,111,Dormant
641,2025-03-22 16:03:27,223,1,52.89,19.57,52.890000,4,1,1,411,New / Promising
642,2024-12-28 05:26:27,307,1,27.12,10.69,27.120000,4,1,1,411,New / Promising
643,2025-04-17 03:24:39,197,4,248.51,77.93,62.127500,5,4,3,543,Loyal
644,2024-08-27 00:52:49,430,5,936.92,322.45,187.384000,4,5,5,455,Champions
645,2023-05-31 09:38:50,884,2,273.41,63.04,136.705000,2,2,4,224,High-value at Risk
646,2023-09-06 15:58:35,786,3,415.99,75.62,138.663333,3,3,4,334,Established / Mid-value
647,2022-06-15 14:53:54,1234,1,31.86,11.52,31.860000,2,1,1,211,Dormant
649,2025-06-24 09:28:02,129,1,12.97,6.28,12.970000,5,1,1,511,New / Promising
650,2021-04-17 19:30:40,1658,1,79.62,22.20,79.620000,1,1,2,112,Dormant
651,2025-08-31 04:01:53,61,2,364.51,137.82,182.255000,5,2,4,524,New / Promising
652,2024-08-31 07:41:02,426,2,200.09,47.73,100.045000,4,2,3,423,New / Promising
653,2023-01-05 16:37:09,1030,4,718.90,176.68,179.725000,2,4,5,245,High-value at Risk
654,2024-05-08 13:14:02,541,3,339.24,143.63,113.080000,3,3,4,334,Established / Mid-value
655,2023-01-10 06:26:32,1025,2,143.83,20.49,71.915000,2,2,2,222,Dormant
656,2025-04-04 01:11:28,210,2,178.98,56.02,89.490000,5,2,3,523,New / Promising
657,2023-07-21 19:01:59,833,2,326.79,84.47,163.395000,3,2,4,324,Established / Mid-value
658,2022-04-08 22:50:28,1302,1,120.95,45.91,120.950000,2,1,2,212,Dormant
659,2023-01-21 15:35:00,1014,2,435.18,137.22,217.590000,2,2,5,225,High-value at Risk
660,2024-09-06 17:15:09,420,3,270.98,44.58,90.326667,4,3,4,434,Established / Mid-value
662,2025-10-01 20:04:09,30,4,244.03,97.88,61.007500,5,4,3,543,Loyal
663,2022-07-07 22:46:01,1212,4,296.75,98.34,74.187500,2,4,4,244,High-value at Risk
664,2024-03-14 20:05:18,596,2,251.52,62.59,125.760000,3,2,3,323,Established / Mid-value
665,2022-07-21 10:40:06,1198,1,361.61,145.22,361.610000,2,1,4,214,High-value at Risk
666,2023-12-02 02:00:12,699,3,130.15,40.64,43.383333,3,3,2,332,Established / Mid-value
667,2021-06-02 20:55:01,1612,2,30.33,9.36,15.165000,1,2,1,121,Dormant
668,2024-08-15 06:24:32,442,2,109.45,36.71,54.725000,4,2,2,422,New / Promising
669,2022-08-29 13:44:50,1159,3,171.43,47.29,57.143333,2,3,3,233,Established / Mid-value
670,2024-11-18 08:27:41,347,2,85.86,29.72,42.930000,4,2,2,422,New / Promising
672,2021-02-10 22:54:34,1724,1,127.01,41.94,127.010000,1,1,2,112,Dormant
673,2024-03-31 09:52:16,579,2,128.33,40.99,64.165000,3,2,2,322,Established / Mid-value
674,2023-03-30 00:29:20,946,1,28.57,9.58,28.570000,2,1,1,211,Dormant
675,2023-08-14 22:36:13,809,1,23.70,10.38,23.700000,3,1,1,311,Established / Mid-value
676,2021-09-28 15:31:06,1494,1,185.24,78.22,185.240000,1,1,3,113,Dormant
677,2022-06-03 09:24:21,1246,1,223.87,88.42,223.870000,2,1,3,213,Dormant
680,2023-05-10 17:46:33,905,2,570.66,159.62,285.330000,2,2,5,225,High-value at Risk
681,2023-10-25 01:03:00,737,1,103.44,39.88,103.440000,3,1,2,312,Established / Mid-value
682,2025-02-01 19:30:55,272,1,109.01,32.61,109.010000,4,1,2,412,New / Promising
683,2023-10-26 02:13:24,736,1,195.58,80.96,195.580000,3,1,3,313,Established / Mid-value
684,2025-01-19 19:48:50,285,3,225.71,43.40,75.236667,4,3,3,433,Established / Mid-value
685,2024-02-11 05:36:23,628,5,675.84,212.09,135.168000,3,5,5,355,Loyal
686,2022-05-14 07:41:26,1266,2,103.14,22.30,51.570000,2,2,2,222,Dormant
688,2020-12-29 05:58:05,1767,1,46.29,10.83,46.290000,1,1,1,111,Dormant
689,2025-02-28 10:50:42,245,1,205.72,35.68,205.720000,4,1,3,413,New / Promising
691,2025-08-30 20:48:11,62,3,307.62,112.61,102.540000,5,3,4,534,Established / Mid-value
692,2025-10-02 23:53:37,29,3,298.52,92.23,99.506667,5,3,4,534,Established / Mid-value
693,2023-12-28 16:43:51,673,2,262.50,91.35,131.250000,3,2,4,324,Established / Mid-value
694,2025-05-31 19:13:05,153,1,590.75,199.16,590.750000,5,1,5,515,New / Promising
695,2023-03-11 06:15:49,965,4,195.59,66.97,48.897500,2,4,3,243,Established / Mid-value
696,2024-10-18 01:27:26,378,1,181.92,64.07,181.920000,4,1,3,413,New / Promising
